"year","LS0A11CD","LS0A11NM","c1","c2","c3","c4","c5","c0","male","female","unknowsex","avgage","PNT_COUNT","PERCENTAGE","FREQUENCY","SUM_Field15","total_incidents"
"2020","E01004016","Southwark 029B","3","19","10","6","3","0","17","24","0","53","4","0.003403213","4","12","41"
"2020","E01004017","Southwark 029C","4","20","15","1","4","0","14","29","0","46","4","0.003403213","3","27","44"
"2020","E01004018","Southwark 032E","3","38","10","2","4","0","30","25","0","59","6","0.005104819","4","32","57"
"2020","E01004019","Southwark 026C","3","42","8","1","9","1","28","35","1","59","9","0.007657228","4","17","64"
"2020","E01004020","Southwark 029D","2","21","11","1","7","1","24","16","2","47","15","0.012762047","3","13","43"
"2020","E01004021","Southwark 028D","2","24","10","1","NULL","2","13","27","2","57","3","0.002552409","4","22","42"
"2020","E01004022","Southwark 004C","13","91","36","4","11","7","59","96","7","52","8","0.006806425","4","31","162"
"2020","E01004023","Southwark 004D","9","40","22","2","8","2","42","38","3","46","11","0.009358835","4","7","83"
"2020","E01004024","Southwark 011C","3","47","25","3","11","3","45","44","2","59","1","0.000850803","4","11","92"
"2020","E01004027","Southwark 003E","7","80","36","12","2","0","77","55","5","37","3","0.002552409","4","41","137"
"2020","E01004028","Southwark 004E","7","63","23","9","1","0","54","46","3","44","2","0.001701606","3","15","103"
"2020","E01004029","Southwark 001A","1","16","11","5","1","0","19","15","0","42","3","0.002552409","4","10","34"
"2020","E01004030","Southwark 007A","27","21","2","NULL","56",,"24","31","0","49","5","0.004254016","4","17",
"2020","E01004031","Southwark 007B","4","49","20","2","NULL","1","41","45","1","44","5","0.004254016","4","60","87"
"2020","E01004032","Southwark 001B","1","14","7","2","NULL","0","14","9","0","44","11","0.009358835","4","19","27"
"2020","E01004033","Southwark 007C","15","49","33","2","4","0","44","56","2","46","3","0.002552409","4","23","103"
"2020","E01004034","Southwark 007D","4","30","10","3","2","0","24","24","1","46","3","0.002552409","4","14","49"
"2020","E01004035","Southwark 011D","4","47","25","1","7","3","39","47","1","58","13","0.011060441","4","18","87"
"2020","E01004036","Southwark 007E","3","48","39","12","4","0","39","65","2","41","14","0.011911244","4","18","106"
"2020","E01004037","Southwark 010B","8","28","23","2","NULL","1","27","38","3","43","5","0.004254016","4","30","72"
"2020","E01004038","Southwark 010C","6","37","20","1","4","1","23","46","0","33","7","0.005955622","4","27","69"
"2020","E01004039","Southwark 013B","5","23","13","1","NULL","1","11","37","1","50","8","0.006806425","4","18","49"
"2020","E01004040","Southwark 013C","5","45","46","1","6","4","38","69","0","47","10","0.008508032","4","32","107"
"2020","E01004041","Southwark 013D","3","23","20","NULL","1","0","17","32","0","57","3","0.002552409","4","17","49"
"2020","E01004042","Southwark 010D","11","72","39","4","NULL","9","66","80","0","64","17","0.014463654","4","21","147"
"2020","E01004043","Southwark 010E","4","38","16","1","NULL","2","33","32","0","54","13","0.011060441","4","16","65"
"2020","E01004044","Southwark 013E","1","36","19","NULL","9","2","22","45","0","50","6","0.005104819","4","17","68"
"2020","E01004045","Southwark 027A","2","16","9","NULL","NULL","0","13","16","1","38","2","0.001701606","3","7","30"
"2020","E01004046","Southwark 028E","3","14","9","NULL","1","0","19","11","0","57","12","0.010209638","4","25","30"
"2020","E01004047","Southwark 027B","3","28","12","2","6","2","23","29","1","60","5","0.004254016","4","11","53"
"2020","E01004048","Southwark 027C","7","25","19","2","NULL","1","27","29","1","44","4","0.003403213","4","16","57"
"2020","E01004049","Southwark 027D","3","12","4","NULL","22",,"10","10","0","48","31","0.026374898","3","7",
"2020","E01004050","Southwark 024D","1","5","1","NULL","8",,"4","3","0","45","6","0.005104819","4","26",
"2020","E01004051","Southwark 027E","1","21","12","NULL","3","0","15","20","3","51","8","0.006806425","3","7","38"
"2020","E01004052","Southwark 024E","3","26","18","2","2","0","20","31","0","57","7","0.005955622","4","26","51"
"2020","E01004053","Southwark 001C","4","25","15","1","7","2","26","26","1","43","3","0.002552409","4","15","54"
"2020","E01004054","Southwark 001D","2","21","3","NULL","2","0","14","16","2","34","10","0.008508032","4","12","32"
"2020","E01004055","Southwark 001E","4","19","13","1","4","4","22","20","2","55","42","0.035733733","4","7","45"
"2020","E01004056","Southwark 008A","6","42","15","1","6","1","19","51","1","56","15","0.012762047","3","19","71"
"2020","E01004057","Southwark 008B","5","33","12","NULL","NULL","2","26","30","1","45","13","0.011060441","3","9","57"
"2020","E01004058","Southwark 008C","2","9","8","NULL","23",,"12","9","1","33","1","0.000850803","4","15",
"2020","E01004059","Southwark 008D","4","19","8","NULL","6","1","23","14","1","34","14","0.011911244","4","18","38"
"2020","E01004060","Southwark 008E","3","32","13","1","NULL","3","20","38","0","50","12","0.010209638","4","26","59"
"2020","E01004061","Southwark 025A","2","23","18","3","46",,"24","19","0","44","8","0.006806425","4","17",
"2020","E01004062","Southwark 025B","8","53","26","4","13","4","35","70","3","49","11","0.009358835","4","16","108"
"2020","E01004063","Southwark 025C","7","29","16","NULL","3","2","29","28","1","63","80","0.068064253","4","23","58"
"2020","E01004064","Southwark 026D","8","40","13","10","1","0","41","30","1","47","7","0.005955622","4","13","72"
"2020","E01004065","Southwark 025D","2","13","10","1","NULL","3","15","14","1","53","34","0.028927307","4","12","32"
"2020","E01004066","Southwark 025E","6","60","25","2","8","1","58","41","3","43","39","0.033181323","4","23","102"
"2020","E01004067","Southwark 022E","12","110","50","1","13","1","60","122","4","38","2","0.001701606","4","21","187"
"2020","E01004068","Southwark 026E","3","33","28","3","67",,"30","35","2","49","1","0.000850803","4","21",
"2020","E01004069","Southwark 031A","2","14","7","3","1","0","14","11","2","48","1","0.000850803","4","39","27"
"2020","E01004070","Southwark 031B","4","29","14","2","6","5","25","33","2","62","4","0.003403213","4","35","60"
"2020","E01004071","Southwark 030D","5","34","18","3","4","0","19","43","2","62","8","0.006806425","4","22","64"
"2020","E01004072","Southwark 030E","3","14","4","2","NULL","0","14","9","1","47","4","0.003403213","4","21","26"
"2020","E01004073","Southwark 031C","1","27","5","5","1","0","21","17","1","55","2","0.001701606","4","27","39"
"2020","E01004074","Southwark 031D","2","13","12","2","NULL","1","13","21","0","58","2","0.001701606","4","44","34"
"2020","E01004075","Southwark 031E","1","24","11","1","NULL","0","18","22","0","58","2","0.001701606","4","51","40"
"2020","E01004076","Sutton 011A","11","51","16","6","3","0","48","38","1","49","4","0.003403213","4","42","87"
"2020","E01004077","Sutton 011B","4","29","10","1","4","2","20","29","0","64","2","0.001701606","4","12","50"
"2020","E01004078","Sutton 011C","2","28","9","NULL","41",,"16","22","3","41","5","0.004254016","4","7",
